lon,lat,lwe_thickness_csr,date
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,6.2103744,2003-11
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,1.5235782,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
-1.684416102,5.109205651,-4.964505,2003-12
